,train,val,test
0,S100_SC0_P86_LKPG4,S240_SC0_P84_LKPG9,S111_SC0_P31_LKPG5
1,S100_SC0_P87_LKPG4,S240_SC0_P79_LKPG9,S111_SC0_P32_LKPG5
2,S100_SC0_P88_LKPG4,S70_SC0_P19_LKPG3,S111_SC0_P33_LKPG5
3,S101_SC0_P55_LKPG15,S70_SC0_P20_LKPG3,S111_SC0_P34_LKPG5
4,S101_SC0_P56_LKPG15,S70_SC0_P21_LKPG3,S111_SC0_P35_LKPG5
5,S101_SC0_P57_LKPG15,S70_SC0_P22_LKPG3,S213_SC0_P72_LKPG8
6,S101_SC0_P58_LKPG15,S70_SC0_P99_LKPG16,S93_SC0_P55_LKPG4
7,S105_SC0_P4_LKPG5,S255_SC0_P37_LKPG10,S93_SC0_P56_LKPG4
8,S105_SC0_P6_LKPG5,S255_SC0_P38_LKPG10,S93_SC0_P52_LKPG4
9,S106_SC0_P11_LKPG5,S255_SC0_P34_LKPG10,S93_SC0_P53_LKPG4
10,S106_SC0_P12_LKPG5,S255_SC0_P35_LKPG10,S93_SC0_P54_LKPG4
11,S106_SC0_P13_LKPG5,S107_SC0_P16_LKPG5,S189_SC0_P70_LKPG7
12,S106_SC0_P14_LKPG5,S34_SC0_P94_LKPG15,S31_SC0_P74_LKPG3
13,S114_SC0_P75_LKPG11,S87_SC0_P40_LKPG4,S31_SC0_P75_LKPG3
14,S116_SC0_P41_LKPG5,S139_SC0_P53_LKPG13,S31_SC0_P76_LKPG3
15,S116_SC0_P42_LKPG5,S283_SC0_P37_LKPG15,S31_SC0_P77_LKPG3
16,S116_SC0_P43_LKPG5,S283_SC0_P38_LKPG15,S31_SC0_P78_LKPG3
17,S116_SC0_P44_LKPG5,S283_SC0_P34_LKPG15,S38_SC0_P5_LKPG8
18,S117_SC0_P84_LKPG11,S283_SC0_P35_LKPG15,S38_SC0_P6_LKPG8
19,S117_SC0_P85_LKPG11,S85_SC0_P31_LKPG13,S38_SC0_P8_LKPG8
20,S117_SC0_P86_LKPG11,S85_SC0_P32_LKPG13,S38_SC0_P9_LKPG8
21,S121_SC0_P55_LKPG5,S92_SC0_P96_LKPG11,S97_SC0_P70_LKPG4
22,S123_SC0_P64_LKPG5,S147_SC0_P65_LKPG6,S256_SC0_P40_LKPG10
23,S123_SC0_P60_LKPG5,S147_SC0_P66_LKPG6,S256_SC0_P41_LKPG10
24,S123_SC0_P61_LKPG5,S147_SC0_P67_LKPG6,S256_SC0_P43_LKPG10
25,S123_SC0_P62_LKPG5,S147_SC0_P68_LKPG6,S72_SC0_P1_LKPG4
26,S125_SC0_P72_LKPG5,S147_SC0_P69_LKPG6,S261_SC0_P68_LKPG10
27,S138_SC0_P29_LKPG6,S128_SC0_P85_LKPG5,S261_SC0_P69_LKPG10
28,S138_SC0_P30_LKPG6,S124_SC0_P68_LKPG5,S261_SC0_P70_LKPG10
29,S138_SC0_P31_LKPG6,S45_SC0_P58_LKPG2,S261_SC0_P71_LKPG10
30,S138_SC0_P32_LKPG6,S45_SC0_P59_LKPG2,S261_SC0_P72_LKPG10
31,S138_SC0_P26_LKPG6,S45_SC0_P60_LKPG2,S10_SC0_P50_LKPG1
32,S13_SC0_P65_LKPG1,S51_SC0_P84_LKPG1,S10_SC0_P51_LKPG1
33,S13_SC0_P68_LKPG1,S51_SC0_P85_LKPG1,S10_SC0_P53_LKPG1
34,S143_SC0_P48_LKPG6,S51_SC0_P86_LKPG1,S217_SC0_P68_LKPG16
35,S144_SC0_P65_LKPG13,S40_SC0_P29_LKPG8,S170_SC0_P80_LKPG13
