,train,val,test
0,S105_SC0_P4_LKPG5,S255_SC0_P37_LKPG10,S131_SC0_P98_LKPG5
1,S105_SC0_P6_LKPG5,S255_SC0_P38_LKPG10,S262_SC0_P31_LKPG14
2,S106_SC0_P11_LKPG5,S255_SC0_P34_LKPG10,S80_SC0_P19_LKPG4
3,S106_SC0_P12_LKPG5,S255_SC0_P35_LKPG10,S195_SC0_P32_LKPG16
4,S106_SC0_P13_LKPG5,S41_SC0_P75_LKPG2,S195_SC0_P33_LKPG16
5,S106_SC0_P14_LKPG5,S41_SC0_P76_LKPG2,S195_SC0_P34_LKPG16
6,S107_SC0_P16_LKPG5,S41_SC0_P72_LKPG2,S195_SC0_P35_LKPG16
7,S117_SC0_P84_LKPG11,S69_SC0_P19_LKPG13,S189_SC0_P70_LKPG7
8,S117_SC0_P85_LKPG11,S69_SC0_P20_LKPG13,S184_SC0_P1_LKPG14
9,S117_SC0_P86_LKPG11,S69_SC0_P21_LKPG13,S184_SC0_P2_LKPG14
10,S123_SC0_P64_LKPG5,S69_SC0_P18_LKPG13,S184_SC0_P4_LKPG14
11,S123_SC0_P60_LKPG5,S68_SC0_P23_LKPG13,S196_SC0_P14_LKPG14
12,S123_SC0_P61_LKPG5,S68_SC0_P24_LKPG13,S196_SC0_P15_LKPG14
13,S123_SC0_P62_LKPG5,S68_SC0_P25_LKPG13,S196_SC0_P17_LKPG14
14,S124_SC0_P68_LKPG5,S281_SC0_P23_LKPG14,S196_SC0_P18_LKPG14
15,S125_SC0_P72_LKPG5,S27_SC0_P2_LKPG16,S111_SC0_P31_LKPG5
16,S127_SC0_P44_LKPG15,S283_SC0_P37_LKPG15,S111_SC0_P32_LKPG5
17,S127_SC0_P45_LKPG15,S283_SC0_P38_LKPG15,S111_SC0_P33_LKPG5
18,S139_SC0_P53_LKPG13,S283_SC0_P34_LKPG15,S111_SC0_P34_LKPG5
19,S144_SC0_P65_LKPG13,S283_SC0_P35_LKPG15,S111_SC0_P35_LKPG5
20,S144_SC0_P66_LKPG13,S160_SC0_P11_LKPG7,S61_SC0_P92_LKPG2
21,S144_SC0_P61_LKPG13,S160_SC0_P6_LKPG7,S45_SC0_P58_LKPG2
22,S144_SC0_P62_LKPG13,S160_SC0_P8_LKPG7,S45_SC0_P59_LKPG2
