,train,val,test
0,S101_SC0_P55_LKPG15,S24_SC0_P47_LKPG3,S139_SC0_P53_LKPG13
1,S101_SC0_P56_LKPG15,S24_SC0_P48_LKPG3,S58_SC0_P19_LKPG2
2,S101_SC0_P57_LKPG15,S232_SC0_P48_LKPG9,S58_SC0_P17_LKPG2
3,S101_SC0_P58_LKPG15,S232_SC0_P51_LKPG9,S115_SC0_P52_LKPG15
4,S104_SC0_P77_LKPG12,S51_SC0_P84_LKPG1,S115_SC0_P53_LKPG15
5,S104_SC0_P80_LKPG16,S51_SC0_P85_LKPG1,S124_SC0_P68_LKPG5
6,S105_SC0_P4_LKPG5,S51_SC0_P86_LKPG1,S85_SC0_P31_LKPG13
7,S105_SC0_P6_LKPG5,S18_SC0_P77_LKPG1,S85_SC0_P32_LKPG13
8,S107_SC0_P16_LKPG5,S18_SC0_P78_LKPG1,S261_SC0_P68_LKPG10
9,S10_SC0_P50_LKPG1,S18_SC0_P79_LKPG1,S261_SC0_P69_LKPG10
10,S10_SC0_P51_LKPG1,S18_SC0_P80_LKPG1,S261_SC0_P70_LKPG10
11,S10_SC0_P53_LKPG1,S123_SC0_P64_LKPG5,S261_SC0_P71_LKPG10
12,S114_SC0_P75_LKPG11,S123_SC0_P60_LKPG5,S261_SC0_P72_LKPG10
13,S117_SC0_P84_LKPG11,S123_SC0_P61_LKPG5,S208_SC0_P55_LKPG8
14,S117_SC0_P85_LKPG11,S123_SC0_P62_LKPG5,S224_SC0_P31_LKPG12
15,S117_SC0_P86_LKPG11,S177_SC0_P16_LKPG15,S224_SC0_P32_LKPG12
16,S119_SC0_P53_LKPG5,S177_SC0_P17_LKPG15,S224_SC0_P35_LKPG12
17,S11_SC0_P56_LKPG1,S281_SC0_P23_LKPG14,S224_SC0_P59_LKPG16
18,S11_SC0_P58_LKPG1,S36_SC0_P91_LKPG3,S87_SC0_P40_LKPG4
19,S121_SC0_P55_LKPG5,S36_SC0_P92_LKPG3,S100_SC0_P86_LKPG4
20,S127_SC0_P44_LKPG15,S36_SC0_P94_LKPG3,S100_SC0_P87_LKPG4
21,S127_SC0_P45_LKPG15,S219_SC0_P58_LKPG14,S100_SC0_P88_LKPG4
22,S136_SC0_P23_LKPG6,S219_SC0_P59_LKPG14,S3_SC0_P13_LKPG1
23,S13_SC0_P65_LKPG1,S219_SC0_P60_LKPG14,S3_SC0_P14_LKPG1
24,S13_SC0_P68_LKPG1,S225_SC0_P6_LKPG9,S3_SC0_P15_LKPG1
25,S147_SC0_P65_LKPG6,S269_SC0_P25_LKPG14,S3_SC0_P16_LKPG1
26,S147_SC0_P66_LKPG6,S154_SC0_P86_LKPG6,S27_SC0_P2_LKPG16
27,S147_SC0_P67_LKPG6,S97_SC0_P70_LKPG4,S55_SC0_P92_LKPG1
28,S147_SC0_P68_LKPG6,S195_SC0_P32_LKPG16,S55_SC0_P94_LKPG1
29,S147_SC0_P69_LKPG6,S195_SC0_P33_LKPG16,S55_SC0_P58_LKPG16
30,S14_SC0_P20_LKPG8,S195_SC0_P34_LKPG16,S150_SC0_P73_LKPG6
