,train,val,test
0,S100_SC0_P86_LKPG4,S55_SC0_P92_LKPG1,S272_SC0_P11_LKPG11
1,S100_SC0_P87_LKPG4,S55_SC0_P94_LKPG1,S272_SC0_P6_LKPG11
2,S100_SC0_P88_LKPG4,S55_SC0_P58_LKPG16,S272_SC0_P9_LKPG11
3,S104_SC0_P77_LKPG12,S5_SC0_P23_LKPG1,S225_SC0_P6_LKPG9
4,S104_SC0_P80_LKPG16,S245_SC0_P38_LKPG14,S232_SC0_P48_LKPG9
5,S105_SC0_P4_LKPG5,S245_SC0_P40_LKPG14,S232_SC0_P51_LKPG9
6,S105_SC0_P6_LKPG5,S276_SC0_P30_LKPG3,S57_SC0_P12_LKPG2
7,S106_SC0_P11_LKPG5,S92_SC0_P96_LKPG11,S57_SC0_P13_LKPG2
8,S106_SC0_P12_LKPG5,S281_SC0_P23_LKPG14,S255_SC0_P37_LKPG10
9,S106_SC0_P13_LKPG5,S224_SC0_P31_LKPG12,S255_SC0_P38_LKPG10
10,S106_SC0_P14_LKPG5,S224_SC0_P32_LKPG12,S255_SC0_P34_LKPG10
11,S115_SC0_P52_LKPG15,S224_SC0_P35_LKPG12,S255_SC0_P35_LKPG10
12,S115_SC0_P53_LKPG15,S224_SC0_P59_LKPG16,S61_SC0_P92_LKPG2
13,S119_SC0_P53_LKPG5,S117_SC0_P84_LKPG11,S243_SC0_P1_LKPG10
14,S136_SC0_P23_LKPG6,S117_SC0_P85_LKPG11,S243_SC0_P2_LKPG10
15,S138_SC0_P29_LKPG6,S117_SC0_P86_LKPG11,S243_SC0_P4_LKPG10
16,S138_SC0_P30_LKPG6,S162_SC0_P1_LKPG13,S87_SC0_P40_LKPG4
17,S138_SC0_P31_LKPG6,S162_SC0_P5_LKPG13,S241_SC0_P86_LKPG9
18,S138_SC0_P32_LKPG6,S162_SC0_P6_LKPG13,S241_SC0_P87_LKPG9
19,S138_SC0_P26_LKPG6,S177_SC0_P16_LKPG15,S241_SC0_P88_LKPG9
20,S139_SC0_P53_LKPG13,S177_SC0_P17_LKPG15,S241_SC0_P89_LKPG9
21,S13_SC0_P65_LKPG1,S223_SC0_P2_LKPG9,S241_SC0_P90_LKPG9
22,S13_SC0_P68_LKPG1,S41_SC0_P75_LKPG2,S247_SC0_P42_LKPG14
23,S147_SC0_P65_LKPG6,S41_SC0_P76_LKPG2,S73_SC0_P76_LKPG15
24,S147_SC0_P66_LKPG6,S41_SC0_P72_LKPG2,S73_SC0_P78_LKPG15
25,S147_SC0_P67_LKPG6,S25_SC0_P54_LKPG3,S73_SC0_P79_LKPG15
26,S147_SC0_P68_LKPG6,S25_SC0_P49_LKPG11,S167_SC0_P38_LKPG12
27,S147_SC0_P69_LKPG6,S107_SC0_P16_LKPG5,S167_SC0_P65_LKPG16
28,S14_SC0_P20_LKPG8,S144_SC0_P65_LKPG13,S167_SC0_P61_LKPG16
29,S14_SC0_P22_LKPG8,S144_SC0_P66_LKPG13,S167_SC0_P62_LKPG16
30,S14_SC0_P23_LKPG8,S144_SC0_P61_LKPG13,S46_SC0_P55_LKPG2
31,S150_SC0_P73_LKPG6,S144_SC0_P62_LKPG13,S46_SC0_P53_LKPG2
32,S154_SC0_P86_LKPG6,S128_SC0_P85_LKPG5,S46_SC0_P54_LKPG2
33,S155_SC0_P68_LKPG13,S190_SC0_P73_LKPG7,S191_SC0_P12_LKPG14
34,S155_SC0_P69_LKPG13,S190_SC0_P74_LKPG7,S262_SC0_P31_LKPG14
35,S155_SC0_P72_LKPG13,S190_SC0_P71_LKPG7,S274_SC0_P19_LKPG11
36,S15_SC0_P99_LKPG15,S190_SC0_P72_LKPG7,S274_SC0_P17_LKPG11
37,S160_SC0_P11_LKPG7,S189_SC0_P70_LKPG7,S274_SC0_P18_LKPG11
38,S160_SC0_P6_LKPG7,S228_SC0_P29_LKPG9,S34_SC0_P94_LKPG15
39,S160_SC0_P8_LKPG7,S228_SC0_P24_LKPG9,S208_SC0_P55_LKPG8
40,S16_SC0_P69_LKPG1,S228_SC0_P25_LKPG9,S256_SC0_P40_LKPG10
41,S170_SC0_P80_LKPG13,S228_SC0_P26_LKPG9,S256_SC0_P41_LKPG10
42,S173_SC0_P39_LKPG11,S193_SC0_P83_LKPG7,S256_SC0_P43_LKPG10
43,S178_SC0_P50_LKPG11,S193_SC0_P84_LKPG7,S261_SC0_P68_LKPG10
44,S180_SC0_P47_LKPG7,S193_SC0_P85_LKPG7,S261_SC0_P69_LKPG10
45,S180_SC0_P49_LKPG7,S193_SC0_P86_LKPG7,S261_SC0_P70_LKPG10
46,S180_SC0_P43_LKPG7,S193_SC0_P80_LKPG7,S261_SC0_P71_LKPG10
47,S181_SC0_P98_LKPG7,S127_SC0_P44_LKPG15,S261_SC0_P72_LKPG10
48,S181_SC0_P2_LKPG8,S127_SC0_P45_LKPG15,S11_SC0_P56_LKPG1
49,S181_SC0_P4_LKPG8,S263_SC0_P73_LKPG10,S11_SC0_P58_LKPG1
