,train,val,test
0,S100_SC0_P86_LKPG4,S257_SC0_P44_LKPG10,S57_SC0_P12_LKPG2
1,S100_SC0_P87_LKPG4,S48_SC0_P42_LKPG2,S57_SC0_P13_LKPG2
2,S100_SC0_P88_LKPG4,S48_SC0_P43_LKPG2,S177_SC0_P16_LKPG15
3,S104_SC0_P77_LKPG12,S221_SC0_P88_LKPG8,S177_SC0_P17_LKPG15
4,S104_SC0_P80_LKPG16,S211_SC0_P83_LKPG12,S219_SC0_P58_LKPG14
5,S107_SC0_P16_LKPG5,S211_SC0_P84_LKPG12,S219_SC0_P59_LKPG14
6,S111_SC0_P31_LKPG5,S211_SC0_P79_LKPG12,S219_SC0_P60_LKPG14
7,S111_SC0_P32_LKPG5,S211_SC0_P80_LKPG12,S127_SC0_P44_LKPG15
8,S111_SC0_P33_LKPG5,S211_SC0_P83_LKPG16,S127_SC0_P45_LKPG15
9,S111_SC0_P34_LKPG5,S211_SC0_P84_LKPG16,S94_SC0_P57_LKPG4
10,S111_SC0_P35_LKPG5,S211_SC0_P85_LKPG16,S94_SC0_P60_LKPG4
11,S115_SC0_P52_LKPG15,S173_SC0_P39_LKPG11,S217_SC0_P68_LKPG16
12,S115_SC0_P53_LKPG15,S97_SC0_P70_LKPG4,S240_SC0_P84_LKPG9
13,S116_SC0_P41_LKPG5,S138_SC0_P29_LKPG6,S240_SC0_P79_LKPG9
14,S116_SC0_P42_LKPG5,S138_SC0_P30_LKPG6,S266_SC0_P91_LKPG10
15,S116_SC0_P43_LKPG5,S138_SC0_P31_LKPG6,S266_SC0_P92_LKPG10
16,S116_SC0_P44_LKPG5,S138_SC0_P32_LKPG6,S266_SC0_P90_LKPG10
17,S119_SC0_P53_LKPG5,S138_SC0_P26_LKPG6,S229_SC0_P30_LKPG9
18,S123_SC0_P64_LKPG5,S10_SC0_P50_LKPG1,S229_SC0_P31_LKPG9
19,S123_SC0_P60_LKPG5,S10_SC0_P51_LKPG1,S229_SC0_P32_LKPG9
