,train,val,test
0,S101_SC0_P55_LKPG15,S27_SC0_P2_LKPG16,S117_SC0_P84_LKPG11
1,S101_SC0_P56_LKPG15,S255_SC0_P37_LKPG10,S117_SC0_P85_LKPG11
2,S101_SC0_P57_LKPG15,S255_SC0_P38_LKPG10,S117_SC0_P86_LKPG11
3,S101_SC0_P58_LKPG15,S255_SC0_P34_LKPG10,S97_SC0_P70_LKPG4
4,S104_SC0_P77_LKPG12,S255_SC0_P35_LKPG10,S71_SC0_P91_LKPG13
5,S104_SC0_P80_LKPG16,S281_SC0_P23_LKPG14,S100_SC0_P86_LKPG4
6,S116_SC0_P41_LKPG5,S37_SC0_P90_LKPG3,S100_SC0_P87_LKPG4
7,S116_SC0_P42_LKPG5,S121_SC0_P55_LKPG5,S100_SC0_P88_LKPG4
8,S116_SC0_P43_LKPG5,S211_SC0_P83_LKPG12,S262_SC0_P31_LKPG14
9,S116_SC0_P44_LKPG5,S211_SC0_P84_LKPG12,S257_SC0_P44_LKPG10
10,S119_SC0_P53_LKPG5,S211_SC0_P79_LKPG12,S69_SC0_P19_LKPG13
11,S124_SC0_P68_LKPG5,S211_SC0_P80_LKPG12,S69_SC0_P20_LKPG13
12,S125_SC0_P72_LKPG5,S211_SC0_P83_LKPG16,S69_SC0_P21_LKPG13
13,S127_SC0_P44_LKPG15,S211_SC0_P84_LKPG16,S69_SC0_P18_LKPG13
14,S127_SC0_P45_LKPG15,S211_SC0_P85_LKPG16,S245_SC0_P38_LKPG14
15,S128_SC0_P85_LKPG5,S31_SC0_P74_LKPG3,S245_SC0_P40_LKPG14
16,S136_SC0_P23_LKPG6,S31_SC0_P75_LKPG3,S107_SC0_P16_LKPG5
17,S139_SC0_P53_LKPG13,S31_SC0_P76_LKPG3,S3_SC0_P13_LKPG1
18,S143_SC0_P48_LKPG6,S31_SC0_P77_LKPG3,S3_SC0_P14_LKPG1
19,S144_SC0_P65_LKPG13,S31_SC0_P78_LKPG3,S3_SC0_P15_LKPG1
20,S144_SC0_P66_LKPG13,S18_SC0_P77_LKPG1,S3_SC0_P16_LKPG1
21,S144_SC0_P61_LKPG13,S18_SC0_P78_LKPG1,S13_SC0_P65_LKPG1
22,S144_SC0_P62_LKPG13,S18_SC0_P79_LKPG1,S13_SC0_P68_LKPG1
23,S14_SC0_P20_LKPG8,S18_SC0_P80_LKPG1,S34_SC0_P94_LKPG15
24,S14_SC0_P22_LKPG8,S59_SC0_P20_LKPG2,S181_SC0_P98_LKPG7
25,S14_SC0_P23_LKPG8,S59_SC0_P21_LKPG2,S181_SC0_P2_LKPG8
26,S154_SC0_P86_LKPG6,S59_SC0_P22_LKPG2,S181_SC0_P4_LKPG8
27,S155_SC0_P68_LKPG13,S59_SC0_P23_LKPG2,S177_SC0_P16_LKPG15
28,S155_SC0_P69_LKPG13,S59_SC0_P24_LKPG2,S177_SC0_P17_LKPG15
29,S155_SC0_P72_LKPG13,S111_SC0_P31_LKPG5,S131_SC0_P98_LKPG5
30,S15_SC0_P99_LKPG15,S111_SC0_P32_LKPG5,S261_SC0_P68_LKPG10
31,S160_SC0_P11_LKPG7,S111_SC0_P33_LKPG5,S261_SC0_P69_LKPG10
32,S160_SC0_P6_LKPG7,S111_SC0_P34_LKPG5,S261_SC0_P70_LKPG10
33,S160_SC0_P8_LKPG7,S111_SC0_P35_LKPG5,S261_SC0_P71_LKPG10
34,S162_SC0_P1_LKPG13,S45_SC0_P58_LKPG2,S261_SC0_P72_LKPG10
35,S162_SC0_P5_LKPG13,S45_SC0_P59_LKPG2,S187_SC0_P65_LKPG7
36,S162_SC0_P6_LKPG13,S45_SC0_P60_LKPG2,S187_SC0_P66_LKPG7
37,S16_SC0_P69_LKPG1,S105_SC0_P4_LKPG5,S187_SC0_P61_LKPG7
38,S170_SC0_P80_LKPG13,S105_SC0_P6_LKPG5,S187_SC0_P62_LKPG7
39,S173_SC0_P39_LKPG11,S219_SC0_P58_LKPG14,S10_SC0_P50_LKPG1
40,S178_SC0_P50_LKPG11,S219_SC0_P59_LKPG14,S10_SC0_P51_LKPG1
41,S180_SC0_P47_LKPG7,S219_SC0_P60_LKPG14,S10_SC0_P53_LKPG1
42,S180_SC0_P49_LKPG7,S70_SC0_P19_LKPG3,S58_SC0_P19_LKPG2
43,S180_SC0_P43_LKPG7,S70_SC0_P20_LKPG3,S58_SC0_P17_LKPG2
44,S184_SC0_P1_LKPG14,S70_SC0_P21_LKPG3,S208_SC0_P55_LKPG8
45,S184_SC0_P2_LKPG14,S70_SC0_P22_LKPG3,S138_SC0_P29_LKPG6
46,S184_SC0_P4_LKPG14,S70_SC0_P99_LKPG16,S138_SC0_P30_LKPG6
47,S189_SC0_P70_LKPG7,S61_SC0_P92_LKPG2,S138_SC0_P31_LKPG6
48,S190_SC0_P73_LKPG7,S41_SC0_P75_LKPG2,S138_SC0_P32_LKPG6
49,S190_SC0_P74_LKPG7,S41_SC0_P76_LKPG2,S138_SC0_P26_LKPG6
50,S190_SC0_P71_LKPG7,S41_SC0_P72_LKPG2,S150_SC0_P73_LKPG6
51,S190_SC0_P72_LKPG7,S272_SC0_P11_LKPG11,S241_SC0_P86_LKPG9
52,S191_SC0_P12_LKPG14,S272_SC0_P6_LKPG11,S241_SC0_P87_LKPG9
53,S193_SC0_P83_LKPG7,S272_SC0_P9_LKPG11,S241_SC0_P88_LKPG9
54,S193_SC0_P84_LKPG7,S85_SC0_P31_LKPG13,S241_SC0_P89_LKPG9
55,S193_SC0_P85_LKPG7,S85_SC0_P32_LKPG13,S241_SC0_P90_LKPG9
56,S193_SC0_P86_LKPG7,S36_SC0_P91_LKPG3,S90_SC0_P15_LKPG8
57,S193_SC0_P80_LKPG7,S36_SC0_P92_LKPG3,S90_SC0_P18_LKPG8
